Type1,Type2,Type3,Rooms,Bathroom,Car,Landsize,BuildingArea,Distance,YearBuilt,Price
1,0,0,3,2,2,262,153,6.4,2004,895000
1,0,0,3,2,2,262,155,5.9,2010,797500
1,0,0,4,2,0,261,160,7,1910,1520000
1,0,0,3,2,2,261,151,10.4,2015,1220000
0,1,0,2,1,1,261,100,7,1880,856000
0,0,1,3,2,2,261,107,14.6,1990,800000
0,0,1,3,2,1,260,170,8,2016,1710000
0,0,1,3,2,2,260,128,11.2,2006,550000
0,0,1,3,1,1,260,150,12.4,1961,488000
0,0,1,3,2,2,260,167,9.2,2000,1315000
0,0,1,3,2,2,260,157,16.2,2010,820000
1,0,0,3,1,1,259,130,4.5,1920,1495000
1,0,0,3,2,1,259,156,5.5,1910,1255000
1,0,0,3,1,1,259,105,7.8,1940,817000
1,0,0,2,1,1,259,99,11.2,1970,1211000
1,0,0,3,2,1,259,115,10.1,1995,1151000
1,0,0,3,2,0,258,124,5.3,1920,1307500
1,0,0,3,2,1,258,105,14.7,1999,875000
1,0,0,2,1,0,258,108,6.4,1900,757500
1,0,0,2,1,1,258,106,16.7,1980,1100000
1,0,0,3,1,2,258,143,13,2001,600000
1,0,0,3,1,2,258,142.6,13,2001,595000
1,0,0,3,2,1,257,162,4.3,1915,1530000
1,0,0,3,1,0,257,121,5.2,1935,1060000
1,0,0,3,1,0,257,138,7.7,1920,1050000
0,1,0,2,1,1,257,83,17.9,1985,421000
0,1,0,3,1,0,256,130,6.3,1910,2385000
0,0,1,4,2,1,256,156,3.7,1890,1908000
1,0,0,2,1,2,256,107,2.5,1890,1636000
1,0,0,4,3,2,256,217,8,2015,1160000
1,0,0,3,2,2,256,190,8.5,2017,1114000
1,0,0,3,2,1,256,125,8.2,2000,801000
1,0,0,3,2,2,256,134,12.2,2012,900500
1,0,0,3,2,1,255,115,7.5,1890,1625000
1,0,0,2,2,1,255,85,9.3,1890,1001000
1,0,0,2,1,2,255,109,8.4,1930,760000
0,0,1,4,1,1,255,131,8.2,1920,710000
1,0,0,3,2,2,255,184,20.6,2009,492000
1,0,0,3,2,2,255,141,20.6,1996,425000
0,1,0,3,1,1,255,132,14.5,1991,501000
1,0,0,3,2,2,255,152,11.8,2000,1200000
1,0,0,3,2,1,255,164,7.8,2014,740000
1,0,0,3,1,2,255,148,8.2,2001,620000
1,0,0,2,1,0,254,100,7.4,1900,1326000
1,0,0,3,2,2,254,120,4.3,2000,1082000
1,0,0,4,1,0,254,124,2.6,1890,950000
1,0,0,4,1,0,254,124,2.6,1890,905000
0,0,1,3,2,2,254,127,9.7,2004,622500
0,0,1,4,2,3,254,164,12.4,1990,540000
0,0,1,3,2,2,254,113,13.8,1994,957000
0,0,1,4,2,1,254,172,7.9,1995,1680000
1,0,0,3,2,1,254,117,13.9,1995,860000
1,0,0,2,2,2,254,93,11.2,2007,652000
1,0,0,3,2,0,253,230,3.5,1900,1960000
1,0,0,3,1,1,253,130,6.5,1910,1280000
1,0,0,2,1,1,253,94,7.8,1910,903000
1,0,0,2,1,2,253,90,6.4,1910,711000
1,0,0,3,2,1,253,116,14.5,2005,655000
1,0,0,2,1,2,253,91,13,2012,620250
1,0,0,3,1,1,253,145,8,1997,750000
1,0,0,2,1,3,252,108,5.9,1910,705000
1,0,0,3,3,2,252,203,17.3,2007,1850000
1,0,0,4,2,1,252,150,13,2014,608000
1,0,0,3,2,0,251,108,5.2,1890,1435000
1,0,0,2,1,0,251,110,6.2,1980,760000
1,0,0,3,2,2,251,200,10.5,2012,600000
1,0,0,3,2,1,251,194,14.7,2012,515000
1,0,0,3,1,1,251,90,13.3,1945,503000
1,0,0,3,2,2,251,185,22.2,1998,802000
1,0,0,3,2,0,250,280,3.8,1863,2200000
0,1,0,3,1,0,250,115,2.6,1900,1555000
0,0,1,3,1,0,250,98,2.7,1900,1360000
0,0,1,3,2,2,250,147,4.2,1900,1260000
1,0,0,3,3,3,250,207,9.7,2016,850000
0,0,1,3,1,1,250,105,13.9,1980,835000
0,1,0,4,2,2,250,194,9.9,1983,822000
0,1,0,2,1,2,250,97,8.8,2005,540000
1,0,0,3,1,1,250,105,11.2,1960,410000
1,0,0,2,1,1,250,112,9.2,1995,1040000
1,0,0,2,1,1,250,104,8,1988,740000
1,0,0,3,2,2,250,129,13.9,2013,580000
0,0,1,4,2,2,250,160,6.4,2000,841000
0,0,1,3,1,2,250,132,8.7,2000,730000
1,0,0,3,2,2,250,125,10.5,2012,706750
1,0,0,3,2,0,249,171,4.6,1890,2410000
1,0,0,4,2,1,249,214,2.6,1970,1645000
1,0,0,3,2,2,249,168,6.9,2007,1505000
1,0,0,2,1,1,249,117,7.2,1930,1410000
1,0,0,2,1,1,249,98,2.5,1940,1242000
1,0,0,2,1,0,249,96,6.3,1910,1210000
1,0,0,3,1,0,249,85,8,1910,1210000
1,0,0,3,1,1,249,116,5.2,1925,1115000
1,0,0,3,2,2,249,140,7.9,2005,890000
1,0,0,4,3,1,248,173,3.6,1890,1870000
1,0,0,3,1,2,248,100,2.6,1900,1520000
1,0,0,2,2,1,248,99,11.2,2011,675000
1,0,0,2,2,2,248,120,14.6,1995,650000
0,1,0,3,2,2,248,167,7.5,2012,1620000
0,0,1,3,3,2,248,166,20,2011,995000
0,0,1,3,2,3,248,123.21,14,2010,465000
1,0,0,3,1,1,247,160,5.5,1890,1710000
1,0,0,3,2,2,247,204,5.6,1998,1450000
1,0,0,3,2,1,247,145,11.2,2005,1150000
0,1,0,3,2,2,247,127,10.5,2013,600000
0,0,1,2,1,2,247,68,10.6,1974,475000
1,0,0,3,2,2,247,147.2,5.6,2007,835000
1,0,0,3,3,3,247,103,12.4,2011,543500
0,1,0,3,2,1,246,106,7.4,1910,1970000
0,1,0,3,2,1,246,133,7.7,1950,1625000
0,0,1,2,1,2,246,103,5.2,1910,945000
0,1,0,3,1,1,246,120,6.4,1940,747000
0,0,1,3,2,0,245,210,2.5,1910,1876000
0,0,1,2,1,1,245,108,5.5,1890,1286000
0,1,0,3,1,0,245,140,2.6,1900,1074000
0,1,0,3,1,0,245,91,4.3,1945,985000
0,0,1,2,1,1,245,106,5.2,1890,860000
0,1,0,3,2,2,245,134,20.6,2004,426000
0,0,1,4,2,1,244,180,6.6,1900,1819000
0,0,1,4,2,2,244,206,7,2011,1235000
0,0,1,3,1,1,244,84,4.4,1940,1115000
1,0,0,2,1,1,244,73,8.4,1940,800000
1,0,0,3,2,2,244,129,6.4,2010,663000
1,0,0,2,1,2,243,102,5.5,1890,1035000
1,0,0,3,2,2,243,150,16.1,2012,988000
1,0,0,4,2,1,243,140,8.8,2005,950000
1,0,0,3,2,2,243,133,13,2014,680000
1,0,0,2,1,1,243,120,12,2012,672000
1,0,0,3,2,2,242,165,5.3,1990,1910000
1,0,0,3,1,1,242,110,5.9,1920,890000
1,0,0,3,1,1,242,99,6.4,1920,775000
1,0,0,3,1,2,242,117,6.5,1995,880000
1,0,0,3,1,2,242,124,10.4,2010,730000
1,0,0,3,2,2,241,131,3.8,1900,1560000
1,0,0,2,1,1,241,91,5.1,1915,942000
1,0,0,4,1,1,241,105,13.9,1970,753000
1,0,0,2,1,1,241,88,17.9,2000,460000
1,0,0,4,3,2,241,240,9.7,2009,1400000
1,0,0,3,1,0,240,115,2.6,1958,1785000
1,0,0,4,2,0,240,170,6.8,1900,1440000
1,0,0,3,3,2,240,240,9.1,2013,1300000
1,0,0,3,2,1,240,162,5.2,2005,976000
1,0,0,3,1,2,240,84,7,1880,950000
0,0,1,2,1,1,240,109,5.2,1995,920000
1,0,0,2,1,1,240,79,16.1,1965,585000
1,0,0,3,2,1,240,131,13.5,2011,545000
1,0,0,3,2,2,240,180,16,2006,1030000
0,1,0,2,1,2,239,96,3.4,1900,1435000
0,1,0,3,1,0,239,135,4.2,1910,1165000
0,1,0,3,1,1,239,126,5.2,1910,1050000
0,0,1,2,1,2,239,110,8.5,1940,900000
1,0,0,3,2,1,239,121,9.2,1955,721000
1,0,0,3,2,2,239,113,15.4,2014,777000
1,0,0,3,2,2,239,187,16.1,2007,920000
1,0,0,2,2,2,239,120,6.9,1970,800000
1,0,0,3,2,2,239,134,13.5,2009,700000
1,0,0,3,2,2,238,153,4.5,1890,2180000
1,0,0,3,1,1,238,131,3.3,1890,2000000
1,0,0,4,3,1,238,93,5.2,1910,1802500
1,0,0,3,1,0,238,94,2.6,1900,1474000
1,0,0,2,1,2,238,97,2.5,1890,1310000
0,1,0,4,2,2,238,221.3,4.3,2007,1085000
0,1,0,3,1,0,238,131,7.8,1900,725000
1,0,0,3,1,2,238,171,14.8,2004,646000
1,0,0,3,2,1,238,118,12.9,2011,615500
1,0,0,3,2,1,238,127,11.8,1998,820000
0,1,0,3,2,1,238,130,13.1,2000,822500
0,1,0,4,2,2,236,194,5.2,1890,1515000
0,0,1,3,2,2,236,193,9.8,2004,1250000
1,0,0,3,1,1,236,114,7.5,2000,750000
1,0,0,3,2,1,236,145,14.3,1980,850000
1,0,0,2,1,1,236,72,11.2,2012,433000
1,0,0,3,2,2,236,138,14.2,2006,1035000
1,0,0,4,3,0,235,211,7.7,2005,1875000
1,0,0,3,2,2,235,144,7,1910,1380000
1,0,0,3,2,2,235,130,12.2,2006,890000
1,0,0,3,2,2,235,112,13.6,2000,701000
1,0,0,2,1,1,235,80,13.5,1990,350000
1,0,0,3,1,2,235,123,10.6,1990,550000
1,0,0,3,2,2,234,201,11.2,1998,1680000
0,0,1,2,1,1,234,106,5.2,1910,1315000
1,0,0,4,3,2,234,176,6.3,2012,1142000
1,0,0,3,1,0,234,111,6.6,1900,1080000
0,1,0,3,1,0,234,104,4.2,1900,1010000
0,0,1,2,1,1,234,92,11.2,2014,535000
0,1,0,4,2,2,234,160,13.9,2009,973500
1,0,0,3,2,2,234,115,12.1,2012,510000
1,0,0,4,2,2,233,216,3.5,1890,1950000
1,0,0,4,1,1,233,204,4.5,1890,1815000
1,0,0,3,2,2,233,170,2.6,1993,1465000
1,0,0,3,1,1,233,180,7.8,1890,1370000
0,1,0,4,3,2,233,165,8.4,2011,1082000
1,0,0,3,2,2,233,175,13.9,2012,1102200
0,1,0,3,2,1,233,194,8,2002,935000
1,0,0,2,1,1,232,95,7.4,2001,1475000
1,0,0,3,1,0,232,93,2.3,1930,1470000
1,0,0,3,1,0,232,90,4.6,1900,1300000
0,0,1,3,2,1,232,103,13.4,2014,874000
1,0,0,2,1,2,232,92,11.2,1970,892500
1,0,0,3,2,1,231,180,7.4,1890,2050000
0,1,0,3,1,1,231,124,4.5,1910,1255000
0,0,1,3,1,2,231,130,6.9,1995,1070000
0,0,1,3,2,1,231,145,9.5,2012,720000
0,0,1,2,1,2,231,98,9.7,1985,1053000
1,0,0,4,2,1,231,146,14.5,2013,600000
1,0,0,3,2,7,230,204,2.6,2011,3000000
1,0,0,3,2,1,230,245,2.3,1900,2161000
1,0,0,2,1,1,230,116.65,5.3,1890,1857000
1,0,0,3,1,1,230,127,3.4,1900,1500000
1,0,0,3,1,0,230,115,6.3,1900,1500000
1,0,0,4,2,2,230,178,11.2,2007,1380000
1,0,0,3,2,3,230,113,12.1,2000,545000
1,0,0,2,1,2,230,69,12,2015,502000
1,0,0,3,1,2,230,102,41,2002,447000
1,0,0,4,2,2,230,281,11.2,2012,2250000
1,0,0,3,2,2,230,160,13.9,2012,935000
1,0,0,2,1,0,229,70,7.5,1900,1335000
1,0,0,3,1,2,229,128,7,1910,1275000
1,0,0,2,1,0,229,99,5.5,1910,1101000
1,0,0,3,1,1,229,97,5.2,1930,855000
1,0,0,2,1,1,229,101,8.4,2000,680000
1,0,0,2,1,2,229,92,11.2,1970,555000
1,0,0,2,1,1,229,101,16.7,1990,960000
1,0,0,3,1,1,229,111,9.1,1996,726000
1,0,0,2,1,2,229,113,7.8,2005,880000
1,0,0,3,2,1,229,180,11.2,2012,820000
1,0,0,3,2,1,229,130,11.2,2008,530000
1,0,0,3,1,0,228,156,5.9,1900,1510000
0,0,1,2,1,1,228,125,6.9,1910,1015000
1,0,0,2,1,2,228,110,5.5,2004,995000
1,0,0,2,2,1,228,111,6.6,1930,822500
1,0,0,2,1,1,228,87,13.7,1975,895000
1,0,0,2,1,2,228,90,5.9,1995,685000
1,0,0,3,1,2,228,126,11.7,1998,745000
1,0,0,2,1,1,228,100,9.1,2000,611000
0,1,0,3,3,2,227,211,6.6,2015,1350000
1,0,0,3,3,2,227,211,6.6,2015,1325000
0,1,0,3,1,1,227,119,5.3,1920,1320000
0,0,1,3,1,0,227,102,6.7,1920,900000
1,0,0,3,1,2,227,118,11.2,1930,805000
1,0,0,2,1,1,227,100,13,1990,725000
0,0,1,3,1,1,227,120,8,2005,700000
1,0,0,3,2,1,227,181,7.4,1995,1390000
1,0,0,3,2,2,227,223,7.7,2006,1320000
1,0,0,5,1,1,227,152,13,2013,645000
1,0,0,3,2,2,226,127,9.7,1965,1275000
1,0,0,3,2,2,226,140,4.4,2002,1250000
1,0,0,2,1,1,226,98,5.9,1920,1020000
1,0,0,2,1,1,226,87,5.9,1900,770000
1,0,0,2,1,1,226,92,5.9,1920,750000
0,0,1,2,2,3,226,475,13,2005,855000
1,0,0,3,2,1,225,153,3.8,1910,1753000
0,1,0,2,1,0,225,94,3.3,1890,1455000
0,1,0,3,2,0,225,122,7.2,1890,1400000
0,0,1,2,1,2,225,119,3.5,1910,1231010
0,0,1,2,1,0,225,108,5.2,1905,1026000
0,0,1,2,1,0,225,97,6.9,1890,945000
0,0,1,2,1,2,225,107,8,1990,930000
1,0,0,3,2,2,225,98,8,2008,911000
1,0,0,2,1,0,225,100,7,1960,905000
1,0,0,2,1,1,225,92,5.5,1910,890000
1,0,0,2,1,0,225,85,4.4,1930,855000
1,0,0,2,1,1,225,80,12.6,2000,425000
1,0,0,2,2,1,225,118,13.7,1970,875500
1,0,0,2,1,1,225,93,13.8,1988,580000
1,0,0,3,2,0,224,113,2.1,1890,1250000
1,0,0,4,3,2,224,205,8.7,2015,1190000
1,0,0,3,1,0,224,136,6.6,1900,1032000
1,0,0,2,2,1,224,89,4,1900,950000
1,0,0,2,1,1,224,89,7.8,1915,677500
1,0,0,2,1,2,224,104,27,2000,724000
0,0,1,3,2,1,224,94,13.6,2006,700000
1,0,0,3,2,2,224,132,8.4,2015,770000
1,0,0,3,2,2,224,154,12.8,1998,680000
1,0,0,3,1,1,224,128,12,2008,640000
1,0,0,3,1,2,224,159,12.6,1985,500000
0,0,1,4,2,0,223,173,7.7,1910,1875000
0,1,0,3,2,2,223,122,3.4,1940,1225000
1,0,0,2,1,1,223,118,3.5,1885,1210000
1,0,0,3,2,1,223,146,7.5,2002,930000
1,0,0,3,1,0,222,118,4.6,1920,1689000
1,0,0,2,1,2,222,108,4.5,1930,1500000
1,0,0,4,3,2,222,90,11.2,2010,1350000
1,0,0,3,1,2,222,105,5.2,1890,1045000
0,0,1,3,2,2,222,200,8.7,2002,847000
0,0,1,2,1,1,222,109,6.4,1920,835000
0,1,0,3,2,2,221,135,3.3,1890,2285000
1,0,0,2,1,0,221,106,4.6,1900,1800000
1,0,0,3,1,0,221,137,6.3,1948,1100000
1,0,0,3,1,0,221,118,8.4,1900,923000
0,1,0,3,3,2,221,155,13.3,2011,620000
0,1,0,3,1,1,221,120,7.7,2003,660000
0,1,0,4,2,3,220,213,21.5,2010,2185000
0,0,1,2,2,1,220,131,2.6,1920,1506000
0,1,0,2,1,2,220,75,2.5,1900,1097000
1,0,0,2,1,1,220,105,7,1910,1000000
1,0,0,3,1,0,220,93,5.9,1930,955000
1,0,0,2,1,1,220,219,7.8,1890,685000
1,0,0,2,1,2,220,106,8.8,2005,600000
1,0,0,2,1,1,220,101,10.5,1995,522500
1,0,0,3,1,2,220,90,11.5,1990,601000
1,0,0,3,2,2,220,139,13.8,2014,1405000
1,0,0,4,2,2,220,187,14.6,2015,1105000
1,0,0,3,1,1,220,106,10.8,2011,502000
1,0,0,3,1,2,219,101.37,10.4,1960,640000
0,1,0,2,1,2,219,84,9.9,2001,488000
1,0,0,3,2,2,219,164,9.7,2003,1367000
1,0,0,3,2,1,219,138,24.8,2010,664000
0,1,0,3,2,2,219,175,20.6,2010,420000
1,0,0,4,2,1,218,173,4.6,1890,1936000
1,0,0,3,1,0,218,108,4.6,1890,1420000
1,0,0,3,1,3,218,92,4.6,1900,1180000
1,0,0,2,1,1,218,94,11.7,1980,674000
1,0,0,3,2,1,218,110,12.4,2004,480000
0,1,0,3,2,1,217,180,2.6,1910,2000000
0,1,0,3,1,3,217,125,4.1,1900,1910000
0,1,0,3,1,1,217,116,6.3,1888,1870000
1,0,0,3,2,2,217,163,9.2,2006,1425000
0,1,0,4,3,2,217,266,8,2003,1330000
0,0,1,3,1,0,217,104,6.6,1910,965000
0,1,0,3,1,2,217,110,11.2,1970,880000
0,1,0,2,1,1,217,107,14.5,1994,801000
1,0,0,2,2,1,217,113,11.2,2006,660000
1,0,0,3,2,1,217,142,11.4,2006,601000
1,0,0,3,2,2,217,145,6.9,2013,1130000
1,0,0,3,2,2,217,149,9.1,2005,935000
1,0,0,3,1,1,217,101,11.2,1970,865000
1,0,0,2,1,1,217,115,12.4,2005,731000
1,0,0,3,2,2,216,193.74,1.9,1860,2800000
0,1,0,3,1,0,216,104,5.3,1890,1450000
0,0,1,3,1,1,216,100,5.2,1910,1261000
1,0,0,3,1,0,216,125,6.6,1890,880000
0,0,1,3,2,1,216,145,10.8,2010,652000
1,0,0,2,1,1,216,90,12.2,2003,690000
0,1,0,3,2,1,216,135,11.2,1994,1253000
0,1,0,4,2,2,216,165,9.3,1995,1030000
0,1,0,3,2,1,216,156,6.9,1995,842500
1,0,0,3,2,1,215,200,3.3,1910,2695000
1,0,0,3,1,1,215,125,5.5,1920,1200000
1,0,0,4,2,2,215,231,8.7,2000,770000
1,0,0,2,1,0,215,98,6.4,1910,752000
1,0,0,3,2,2,215,146,11.2,2003,540000
0,1,0,3,2,1,215,139,13.6,2004,504000
0,0,1,2,1,1,215,100,12.4,1990,378000
0,0,1,2,1,1,215,68,14.5,2007,472000
0,1,0,3,2,2,215,118,10.5,2005,620000
0,1,0,4,2,1,215,157,9.9,1990,605000
0,1,0,3,2,1,215,121,13,2010,440000
0,0,1,3,2,2,214,241,3.8,2014,3705000
0,0,1,2,1,0,214,122,4.5,1915,1582000
0,0,1,3,2,2,214,190,2.5,2005,1350000
0,0,1,2,1,0,214,215,4.5,1900,1180000
0,0,1,3,2,0,214,129,7,1910,1100000
0,1,0,3,2,2,214,111,6.9,1997,832000
0,1,0,2,1,1,214,77,5.9,1890,710000
1,0,0,2,1,1,214,85,8.8,1910,700000
1,0,0,3,1,2,214,146,9.2,2007,695000
1,0,0,4,2,2,214,189,14.7,2010,651000
1,0,0,2,2,2,214,115,19.6,2000,503000
1,0,0,3,2,1,213,162,7.5,1890,1320000
1,0,0,3,1,1,213,116,4.5,1920,825000
1,0,0,3,2,2,213,143,13.9,2003,823000
1,0,0,2,2,1,213,120,8.2,1990,790000
1,0,0,3,2,2,213,120,7,2004,780000
1,0,0,2,2,1,213,127,8.4,2006,740000
1,0,0,4,2,3,213,156,12.9,1970,670000
1,0,0,2,1,1,213,92,9.7,1980,755000
1,0,0,3,1,1,213,112,11.4,2000,560000
1,0,0,3,1,2,213,116,4.5,1995,940000
1,0,0,3,2,2,213,115,13.6,2012,820000
1,0,0,3,2,1,213,131,7.8,2010,810000
1,0,0,4,2,1,212,158,3.8,1900,1820000
1,0,0,3,1,2,212,106,6.3,1900,1300000
1,0,0,3,1,1,212,102,4.4,1930,1012000
1,0,0,2,1,1,212,98,6.4,1900,690500
1,0,0,3,1,2,212,130,12.2,2012,830000
1,0,0,3,2,2,212,129,13,2010,550000
1,0,0,3,2,0,211,198,3.3,1890,2850000
1,0,0,3,2,1,211,147,3.3,1900,2000000
1,0,0,3,2,2,211,132,4.2,1997,1000000
1,0,0,3,1,1,211,120,7.5,1990,975000
1,0,0,3,2,2,211,234,8.7,2005,884500
1,0,0,3,1,1,211,95,4.2,1992,870000
1,0,0,2,1,1,211,88,4.2,1915,825000
1,0,0,2,1,1,211,102,11.4,2002,817500
1,0,0,3,1,1,211,94,6.4,1910,740000
1,0,0,3,1,1,211,108,13.1,1980,775000
1,0,0,3,1,1,211,90,12.3,2004,740000
1,0,0,4,3,2,210,210,3.5,2010,2450000
1,0,0,3,1,3,210,118,2.6,1900,1695000
1,0,0,3,2,1,210,211,3.8,1999,1570000
1,0,0,3,1,1,210,101,5.2,1996,1037000
0,0,1,3,2,2,210,108,6.5,2010,898000
0,1,0,3,1,1,210,130,5.2,1900,825000
0,1,0,2,1,1,210,90,11.8,1996,810000
0,1,0,2,1,1,210,79,14.5,2006,650000
1,0,0,3,2,1,210,131,13.9,2005,860000
1,0,0,3,1,2,210,121,9.2,2012,555000
1,0,0,3,1,1,209,128,2.6,1900,1345000
1,0,0,2,1,0,209,75,4.4,1890,1060000
1,0,0,2,1,1,209,101,14.6,2002,776000
1,0,0,4,2,3,209,120,12.4,1960,540000
1,0,0,4,3,2,209,160,13.6,2016,1042500
1,0,0,2,2,0,208,145,3.3,1880,1710000
1,0,0,3,1,1,208,100,7,1970,900500
1,0,0,3,1,2,208,110,17.2,1975,775000
1,0,0,2,2,1,208,107,16.1,2000,695000
1,0,0,2,1,1,208,129,9.7,2000,1255000
0,0,1,2,2,1,208,127,11.2,2010,790000
0,0,1,3,1,1,208,107,12.4,2011,492000
1,0,0,3,1,0,207,128,3,1890,2010000
0,1,0,4,2,2,207,162,3.2,1900,1950000
0,1,0,3,2,1,207,144,9.2,2003,1038000
0,0,1,2,1,0,207,94,5.1,1910,940000
0,0,1,2,1,1,207,77,5.2,1950,835000
0,1,0,2,1,0,207,77,5.9,1950,825000
0,0,1,4,2,3,207,180,4.6,2002,1650000
0,0,1,3,2,1,207,205,12.4,2007,532000
1,0,0,3,2,1,207,144,9.2,2003,1150000
1,0,0,5,2,2,207,168,6.9,2004,980000
1,0,0,3,2,1,207,144,10.4,2012,918000
1,0,0,2,1,0,206,100,4.6,1900,1365000
1,0,0,3,1,3,206,80,7.8,1945,1130000
1,0,0,3,2,2,206,173,7,2006,955000
0,1,0,2,1,1,206,98,5.9,1900,820000
1,0,0,3,2,2,206,112,9.7,1998,1070000
1,0,0,3,1,1,206,110,8.4,1980,1060000
0,1,0,3,2,1,206,118,13,2002,828000
1,0,0,3,2,0,205,106,2.1,1885,2478000
1,0,0,3,2,1,205,116,6.3,1910,2050000
0,1,0,3,2,1,205,113,13.8,2007,577000
1,0,0,3,2,2,205,184,5.6,1995,1330000
1,0,0,4,3,1,205,168,7.5,2010,1185000
1,0,0,3,3,1,205,107,9.9,1940,600000
1,0,0,3,1,0,204,194,3.5,1910,1900000
1,0,0,3,1,1,204,105,2.1,1910,1820000
1,0,0,3,2,0,204,195,2.1,1890,1650000
1,0,0,3,1,2,204,128,2.6,1900,1275000
1,0,0,3,2,2,204,106,6.4,1990,876000
1,0,0,3,1,2,204,102,16.2,2000,756000
1,0,0,2,1,2,204,77,12.6,1925,611000
0,1,0,3,1,1,204,124,9.9,2008,600000
1,0,0,2,2,2,204,85,12.6,2008,410000
1,0,0,3,2,1,203,163,2.1,1890,2300000
1,0,0,3,2,1,203,112,2.6,1900,1850000
1,0,0,3,1,1,203,110,3.5,1890,1300000
1,0,0,3,1,0,203,81,2.6,1900,1260000
1,0,0,2,1,0,203,85,4.5,1900,1055000
0,0,1,3,2,2,203,156,7.5,2016,1025000
1,0,0,3,2,2,203,160,8.7,2006,820000
1,0,0,3,2,1,203,109,13.9,1986,772000
1,0,0,3,2,0,202,307,3.5,1898,2150000
1,0,0,3,2,2,202,121,8.7,2006,662500
1,0,0,3,2,2,202,151,11.2,2015,800000
1,0,0,2,1,0,201,83,6.1,1915,1200500
0,1,0,2,2,1,201,79,13.9,2005,722000
0,1,0,2,1,1,201,80,8,1995,691000
0,0,1,2,1,2,201,201,11.2,2000,493000
0,0,1,2,2,1,201,111,11.2,2005,595000
1,0,0,2,2,1,201,107,10.5,2007,565000
1,0,0,4,3,1,200,153,2.1,1860,2180000
1,0,0,2,1,0,200,101,5.3,1890,1600000
1,0,0,2,1,2,200,90,2.6,1900,1045000
1,0,0,2,1,1,200,62,7.3,1970,580000
1,0,0,2,1,2,200,81,13,2000,410000
1,0,0,3,2,2,200,144,5.9,2003,1000000
1,0,0,3,2,1,200,130,12.3,2013,820000
1,0,0,3,2,2,200,139,11,2007,765000
1,0,0,3,2,2,200,126.7,6.2,2005,730000
1,0,0,2,1,1,199,107,3.3,1900,2120000
1,0,0,3,1,0,199,113,3,1900,2090000
1,0,0,3,1,1,199,103,4.6,1890,1551000
1,0,0,3,1,1,199,121,4.2,1910,1470000
1,0,0,4,2,0,199,96,3.4,1982,1415000
1,0,0,3,1,0,199,126,4.3,1900,1306000
1,0,0,3,1,1,199,110,2.6,1920,1182000
1,0,0,3,1,1,199,105,2.6,1900,1010000
1,0,0,3,2,2,199,140,7,1999,891000
1,0,0,2,1,1,199,93,5.2,1900,890000
1,0,0,2,1,1,199,120,5.2,1880,765000
1,0,0,3,2,2,199,167,11.8,1995,960000
0,1,0,2,1,1,199,84,31.2,1970,529000
1,0,0,3,2,0,198,148,4.6,1910,1560000
0,1,0,3,1,1,198,95,2.3,1968,1485000
1,0,0,3,1,0,198,119,2.6,1890,1420000
1,0,0,3,1,0,198,124,5.1,1910,1180000
1,0,0,3,1,0,198,98,2.5,1900,1000000
1,0,0,3,1,0,198,98,7,1970,935000
1,0,0,3,2,2,198,113,11.5,2009,651000
1,0,0,2,1,2,198,96,12.1,2010,487000
1,0,0,3,2,2,198,130,4.3,1990,815000
1,0,0,3,2,1,198,144,10.8,2013,579000
1,0,0,3,2,2,198,143,15.5,2004,502000
1,0,0,2,1,1,198,94,31.2,1980,495000
0,1,0,3,2,1,197,168,2.1,1900,2240000
1,0,0,3,1,1,197,128,3.5,1900,1371000
1,0,0,2,1,1,197,101,4.2,1890,1155000
1,0,0,2,1,1,197,80,2.6,1960,1145000
0,1,0,3,3,2,197,109,7,2013,910000
1,0,0,3,2,2,197,132,18.8,2005,755000
1,0,0,3,1,2,197,108,18,2009,655000
1,0,0,3,1,2,197,96,11.2,2003,512000
1,0,0,2,1,2,197,90,13.8,1980,555000
1,0,0,3,2,2,197,111,9.9,2007,533000
1,0,0,2,1,3,197,82,22.7,1998,445000
0,0,1,2,1,1,197,55,4.5,2012,435000
0,1,0,2,1,0,196,101,5.2,1922,1110000
0,0,1,3,1,0,196,102,4.3,1900,990000
0,0,1,3,2,2,196,154,6.4,2006,980000
1,0,0,4,2,2,196,163,20.5,2008,485000
1,0,0,2,1,2,196,109,11.2,1970,790000
1,0,0,2,1,1,196,100,16.1,2000,630000
1,0,0,3,2,0,195,122,2.4,1890,1525000
1,0,0,2,1,1,195,94,3.8,1900,1350000
1,0,0,3,2,2,195,142,14.3,2010,871000
1,0,0,3,1,1,195,115,13.7,1960,810000
1,0,0,3,2,1,195,91,12.4,2000,422500
1,0,0,3,2,1,195,192,10.4,2005,780000
1,0,0,3,2,1,194,148,3.3,1890,1945000
1,0,0,4,1,0,194,186,2.6,1890,1928000
1,0,0,2,1,2,194,112,6.1,1890,1440000
1,0,0,3,2,2,194,176,8.4,2010,900000
1,0,0,2,1,1,194,114,13.9,1995,715000
1,0,0,2,1,1,194,120,11.7,1975,650000
1,0,0,2,1,2,194,71,5.9,1900,545000
0,1,0,3,2,2,194,200,13.9,2008,700000
1,0,0,3,1,1,194,133,11.2,2011,525000
0,1,0,3,1,0,193,132,3.5,1910,1581000
1,0,0,2,1,1,193,106,3.5,1900,1520000
1,0,0,2,1,0,193,101,4.5,1890,1080000
1,0,0,3,1,0,193,98,3.4,1900,1060000
